WorkerId,AssignmentId,BonusAmount,UniqueRequestToken,Reason
A2A7O6KYJ9GS8A,3C8HJ7UOPE65TCE1G9R695Z2KNHMZW,17.02,-403770429,Thank you for joining our study on 2023-04-19
AKA8TN8H8DQ6T,33SA9F9TR463NTHJOOJGXT0BTJOEWA,1,-73674445,Thank you for joining our study on 2023-04-11
AKA8TN8H8DQ6T,33SA9F9TR463NTHJOOJGXT0BTJOEWA,1,-73674442,Thank you for joining our study on 2023-04-14
A1P0SZ4C7PLX7K,3X3OR7WPZ6C63YVT77QEW8N9K9O8LE,0.11,682245786,Thank you for joining our study on 2023-04-11
A188S6HXE7M6JY,30H4UDGLT9UBF8CVT0T4I7XOAODMPE,12.29,-1870092023,Thank you for joining our study on 2023-04-12
A1V9MN88VQ1LEB,34YB12FSQ5052VJWQH3HOYJW9XQMGA,1,-1991043096,Thank you for joining our study on 2023-04-17
A2519LCLPN7Y6I,3RU7GD8VPV5ED3P0DXPQUGWU1ECPSB,4.89,-1720771689,Thank you for joining our study on 2023-04-11
AB77P0ABU54TS,3F0BG9B9MWZM3JX9GHNYCGTAI5HY76,1,-1724265809,Thank you for joining our study on 2023-04-14
A1O4W7F05T6HY0,3PDJHANYKCSHDOTFN7EIK2YBXYLH6S,30.7,692550695,Thank you for joining our study on 2023-04-27
AW3QNBWHGXVQK,3EJJQNKU9YHAZ7RZFVHGVXP7TLZHRQ,14.01,1525777671,Thank you for joining our study on 2023-04-17
AQB0TQPOGOFQE,3NAPMVF0Z3RW2Y42NWG33CS53PL72V,1,-997638444,Thank you for joining our study on 2023-04-12
A230VUDYOCRZ4N,3YT88D1N0FA9IV75AQJHQR2JFNPK3T,13.5,1990099515,Thank you for joining our study on 2023-04-19
A6KOTWP7N7RLU,3H0W84IWBREYFX0XPU9AAUSU1T4ERG,1,296572816,Thank you for joining our study on 2023-04-17
A2RKUDGK5PQ44X,3UJ1CZ6IZO1AKT7HTIGCWARDAEG5SA,1,-805446119,Thank you for joining our study on 2023-04-10
A2G43KS55YGYQE,37QW5D2ZRNYT7BQJRGNF8U141DQS8F,1,568418909,Thank you for joining our study on 2023-04-11
AEYZI1SFFJ172,37M28K1J0XPERW081KYFCKGC6XDAJQ,1.75,886797474,Thank you for joining our study on 2023-04-10
A2QD9PJUKW7PKK,3HMIGG0U4SIQ3X2SQMF4QGP5TDM8YE,1,1206028454,Thank you for joining our study on 2023-04-11
A3IOAOY6RR12YN,3QILPRALQC7WRYYEJK6T90RYPTHN82,14.09,-1190580779,Thank you for joining our study on 2023-04-12
A1GQ2Q1USIMC63,32N49TQG3NUNIR02I9CYF8R61KKVAW,12.52,-112933113,Thank you for joining our study on 2023-04-17
A35MQUGC3B5Q7Y,3FTYUGLFS1X4I4OZWSLN1B5D9ZG5D2,14.09,511733107,Thank you for joining our study on 2023-04-12
A3TP7NJZHR6WZ1,3X31TUMD74YOSYB88MHZHY016SB1LU,4.43,-743443566,Thank you for joining our study on 2023-04-11
A30RAYNDOWQ61S,3HMIGG0U4SIQ3X2SQMF4QGP5TEYY8I,33.59,-583858767,Thank you for joining our study on 2023-04-27
A16K7X677N4WN6,3ZSY5X72N4NKRODMJ8C6F6M85WNROC,15.66,1337444394,Thank you for joining our study on 2023-04-17
A3NODCZ06UM7NJ,3ERET4BTVTLVXXWLRZKRH455F58K9Z,1,967182158,Thank you for joining our study on 2023-04-17
A34O453D7VWWUK,3HMVI3QICQ48SXI7R16PB62XF8V1Y4,1.25,2133947214,Thank you for joining our study on 2023-04-10
A19TD2J8506A4Y,3SPJ033428FFNEYBHQCVF6YJ9PYJYT,1,-1510888651,Thank you for joining our study on 2023-04-19
A3PZFJZ8Q17O33,3QILPRALQC7WRYYEJK6T90RYPU18N9,1,1588518679,Thank you for joining our study on 2023-04-17
AU5JP4ALJ9JA2,3UNH76FOCZH5OM4WKNPNVYQ0DJUMY1,1,1951216692,Thank you for joining our study on 2023-04-27
A9R9MKAO0MCHP,3IHR8NYAMEDVBINPNWT8WDGONNG4P4,1,-20641756,Thank you for joining our study on 2023-04-17
A2LNJT95BI2B96,3TY7ZAOG5MWD1388R31YOT4CC1UK03,1,-1569165650,Thank you for joining our study on 2023-04-17
A2LNJT95BI2B96,3TY7ZAOG5MWD1388R31YOT4CC1UK03,1,-1569165648,Thank you for joining our study on 2023-04-19
A2V2ETRC6AO6GF,32M8BPYGA0YJ6CT5525PW5CFREVIGU,1,-346326215,Thank you for joining our study on 2023-04-11
A2V2ETRC6AO6GF,32M8BPYGA0YJ6CT5525PW5CFREVIGU,1,-346326212,Thank you for joining our study on 2023-04-14
A9N9Y3H7FCWEF,3A9AA95AT3YD71RP11CI15M2NK05P1,1,-2045764821,Thank you for joining our study on 2023-04-12
A2YX27BC5JWP26,3IOEN3P9SEV69D81LIBXSFI4GZP61Y,1,1558116648,Thank you for joining our study on 2023-04-27
A1IIVWXESFK4BA,3PH3VY7DJS91YO8FKBXTI31THKNZWH,14,-1412790084,Thank you for joining our study on 2023-04-19
A2QOB4FDI8ZHOB,31EUONYN22FCKVU3SSHGG3BBQ4IVOV,1,-338361137,Thank you for joining our study on 2023-04-27
A33WXTJUOL2PSQ,3I7DHKZYGUC1GO2VNYGDPB8YLFUF5R,1,284918004,Thank you for joining our study on 2023-04-14
ADC4VXNQJ9FEW,3QAVNHZ3ETGKMMO845ASSZT4APGLA7,1,-1531607541,Thank you for joining our study on 2023-04-11
ADC4VXNQJ9FEW,3QAVNHZ3ETGKMMO845ASSZT4APGLA7,1,-1531607538,Thank you for joining our study on 2023-04-14
ADC4VXNQJ9FEW,3QAVNHZ3ETGKMMO845ASSZT4APGLA7,1,-1531607504,Thank you for joining our study on 2023-04-27
A32F1VBMF1ZLGO,3NC5L260MVYNOY8DSDCCYH8P2C3FO4,1,1435005820,Thank you for joining our study on 2023-04-17
ACGGIBC0P38HU,3LQ8PUHQFS4X68OGP8N7H5OG6N5IH8,14,657979293,Thank you for joining our study on 2023-04-19
A1XOQ5LSXFEUBG,3VFJCI1K46BWZBWOVPZYAXD6EJKGRK,1,-1196765967,Thank you for joining our study on 2023-04-12
A3AYHESLQSDY5T,3PEIJLRY605CTT80JT98LILI9PVXWY,12.37,1319008208,Thank you for joining our study on 2023-04-10
A2MO3EE6D0P3KR,31UV0MXWNXOLQF4LO6MYS8LQ1FS5IU,1,-1724641753,Thank you for joining our study on 2023-04-11
APC684U8U3RF3,3AZHRG4CUBW755016X9Z77NA1Q630V,8.71,218372062,Thank you for joining our study on 2023-04-14
A26ZENZ5G8AEGM,3IJXV6UZ14VAV22JLDZ1V9QMTY6RIL,11.18,-266047339,Thank you for joining our study on 2023-04-17
A5A14MTB35J23,3NKQQ8O395HL3JEEXTTV9NXT8TVUDL,15.53,1847343391,Thank you for joining our study on 2023-04-17
A2PBFNLF653SMP,3CFVK00FWSXJZKC5ESTGCURIEGK6LG,1.84,1448942625,Thank you for joining our study on 2023-04-10
A2BNOEYZ3VRW2R,386PBUZZXM9VNFRCYBN5LYWN0M5LJ2,1,-1762704963,Thank you for joining our study on 2023-04-17
A2NFSLZ743580G,3QUO65DNQ10C7G53N27BKH9SC7EUOU,1,382079540,Thank you for joining our study on 2023-04-12
A2NFSLZ743580G,3QUO65DNQ10C7G53N27BKH9SC7EUOU,1,382079545,Thank you for joining our study on 2023-04-17
A1MAAPY9K1G1YR,32M8BPYGA0YJ6CT5525PW5CFRRXGIK,1,861279196,Thank you for joining our study on 2023-04-27
A3OWR5HQNE24OT,36U2A8VAG8BAYY4TZBC7GLYWOTUYKX,4.92,-1998804609,Thank you for joining our study on 2023-04-11
A2TRV8SEM003GG,3AAPLD8UCJTNFM4RJKMBVCQPHAITH9,11.86,494967691,Thank you for joining our study on 2023-04-07
AFKYO1HML5XAP,3ERMJ6L4D54M928VXEZNIL639Z0M79,11.02,-1872516922,Thank you for joining our study on 2023-04-07
A1YJZS6HXX8AMK,3X66WABAJ3U4G9BMKZY2SZAQ8B83GJ,1,-240891442,Thank you for joining our study on 2023-04-11
A1WVNDH62P2UNZ,36NEMU28XMP1ZH9W5M7ZA15K2RAWMO,17.52,-2042282653,Thank you for joining our study on 2023-04-19
A36I8EWDC03SG8,3B3WTRP3DIE0GHSV2TENH8JB4XS92Y,1,1105802749,Thank you for joining our study on 2023-04-27
A37CSK5QI41636,3WEV0KO0OT45O6MA8OYVUMF5T5RDST,15.66,-1762366618,Thank you for joining our study on 2023-04-17
AB6C1SZWVNQCC,35GCEFQ6IC047Q6RARMRD6QWP8IZ34,3.76,1104758119,Thank you for joining our study on 2023-04-11
A119NKB45VOGE5,3OB0CAO74O1JW83LTQ9A3TI43BAHY1,13,1178170003,Thank you for joining our study on 2023-04-19
A1IAT6NPF5EQV1,3OVR4I9USWVGBUO4N98XWI6Y06OQ4L,10.61,-639415805,Thank you for joining our study on 2023-04-17
A176SCS13Y7YOH,3VE8AYVF8T9K36LXLWNG1VIPSK6F83,4.43,-1421035047,Thank you for joining our study on 2023-04-11
A3NKNOE5HIXXL,3LRKMWOKBCTFM8A86R8MUWL4IQFZ2H,20.68,-1697321524,Thank you for joining our study on 2023-04-17
A2S96ZZ70YFPSK,3SB5N7Y3OAG8ZHCP1CGJQ1CJA2M0GU,1,459508483,Thank you for joining our study on 2023-04-27
A1Q7VWUBIJOK17,3CPLWGV3MVBW53HOOCC79WM9FJJ9N7,12.01,189247176,Thank you for joining our study on 2023-04-17
A3A6A30JN4KOTG,3K2755HG5ZFWK1HO24YWNNWQ41VFDI,14.93,2146831690,Thank you for joining our study on 2023-04-10
A17FDM5CXENC1O,3BWI6RSP7NLOXEGIGGB45D1U6DA7E8,13.55,-117167913,Thank you for joining our study on 2023-04-17
A2ZX69756WSLQ4,3Q5C1WP23TDAQ98NGZ1S0944QRM515,10.75,1419463275,Thank you for joining our study on 2023-04-14
A3JOUIM3CDC1DZ,3PEIJLRY605CTT80JT98LILIFB0WXG,12.03,-428693833,Thank you for joining our study on 2023-04-17
A1M4MBTVIEF5AI,3U0SRXB7CKH293DAITCT0HM3LBTNRO,1,-12790525,Thank you for joining our study on 2023-04-07
A1M4MBTVIEF5AI,3U0SRXB7CKH293DAITCT0HM3LBTNRO,1,-12790500,Thank you for joining our study on 2023-04-11
A2OZGNW6THEMJ,3RRCEFRB7TOT7OMF4RB71TBZCIJB4C,1,20319373,Thank you for joining our study on 2023-04-17
A3RJ8NZQ8BRTZM,3FFJ6VRIL80MV8IKR0GMBDPZQW3I0S,1,-1219651274,Thank you for joining our study on 2023-04-27
A2IEWBVCH5DAKB,3ZWFC4W1U1JQLB0TK5TGSCDUJUUFRG,1,-600397783,Thank you for joining our study on 2023-04-19
A7R1OLLU1Z6RA,3BV8HQ2ZZ3D231L1H14Q3GB7QWF6AI,13.62,1535343362,Thank you for joining our study on 2023-04-17
A122E99M2DQY1G,3UJ1CZ6IZO1AKT7HTIGCWARDG4K5S0,1,158828803,Thank you for joining our study on 2023-04-11
A3F2ZF1UE5PN1S,3OXV7EAXLL22JGMG8MPGG8X1KM8637,1,3335712,Thank you for joining our study on 2023-04-07
A1FXNFAL67Y7SR,3RYC5T2D7A52COPNY8PL46RYMUHPRI,1,-1488259299,Thank you for joining our study on 2023-04-10
A2CPUD1648YJ5O,3W2LOLRXLIR11XS7LGKD8P5ZSLSRK2,11.18,-1903390398,Thank you for joining our study on 2023-04-17
A3JD7QK8OYJNNA,3H8DHMCCWGN70N923FPT30OVGE7KDM,1,84996694,Thank you for joining our study on 2023-04-07
A2XY02D6Y04YLU,32SCWG5HIOG9Q5R36KMNTB02Q9U6PW,1,-855110999,Thank you for joining our study on 2023-04-14
ARSABS3TFA1GU,3TMSXRD2XDC43SN7C0O1Q9HH8M51WR,1,-1151298922,Thank you for joining our study on 2023-04-19
A3PL943FBIA88A,3QAVNHZ3ETGKMMO845ASSZT5PKCALZ,17.52,551217542,Thank you for joining our study on 2023-04-19
ACSCULTU3E0TO,3QBD8R3Z28VDQIBO8WGT7DBYGIQO4G,4.17,722162410,Thank you for joining our study on 2023-04-11
A2J237J8KM3OCS,35BLDD71ID9OJZ8AU1SXW1IFHGEVZD,8.57,749906839,Thank you for joining our study on 2023-04-14
A314HZMO5U42D8,3570Y55XZWV5WC8A9KRSIT63O9QGYQ,1,-2068471332,Thank you for joining our study on 2023-04-17
APAR2A1F4RB0N,3LYA37P8IXZELQBIPJYN8A0VBVKBKX,1,-414529704,Thank you for joining our study on 2023-04-10
A1T7EB1WEDCMXV,3S0TNUHWK0UN5M71UQSQDVF4EPYD8W,26.19,-1986080835,Thank you for joining our study on 2023-04-27
A1PBFDQR599N3K,3U5NZHP4LYEPNUBK23DRQ2PSWN5PH8,1,743200115,Thank you for joining our study on 2023-04-17
A38PC570ZB9OWL,32Q90QCQ1ZXCSTN2ZA0D9I6G9YDKET,16.91,-484394359,Thank you for joining our study on 2023-04-17
A3191G66DZEGEB,35L9RVQFCVU2FZJGJPCL08CR34OUHZ,13.5,-993477114,Thank you for joining our study on 2023-04-17
ATXXDN4FSCXYE,336YQZE832Q7MYUC9LKQK1S7Q9O5M0,1,-2139548576,Thank you for joining our study on 2023-04-11
A2YACZQ29HF93N,354GIDR5ZIIBOD14NARG59P36YD000,9.55,1247116329,Thank you for joining our study on 2023-04-11
A26GDUUFGPAYUL,33F859I56DPNJ0AAJYVQVIK3BPZHBW,1,604085757,Thank you for joining our study on 2023-04-17
A2OXND01LT6KRE,3RU7GD8VPV5ED3P0DXPQUGWU5V3SP7,1,194587132,Thank you for joining our study on 2023-04-11
A1PVKUXVLSZXP3,338JKRMM2DBI0Q5IDKVU070X17IHAD,4.93,1904713697,Thank you for joining our study on 2023-04-11
A2VGEE0ZIZ8CBQ,3SKEMFQBZAHVJSDBM7EDH8AUVDJK8V,1,-69134182,Thank you for joining our study on 2023-04-19
A3KF6O09H04SP7,33IZTU6J88DJMCRRZOZ7OTIX9CTXSJ,33.68,1498609949,Thank you for joining our study on 2023-04-27
A2N9QCS90MDZ4C,374TNBHA8I7W912OCGW4C7A5WC7QY1,1,1791663953,Thank you for joining our study on 2023-04-11
A3L2VS3998R77L,3TPWUS5F8GDOQVX5SXDL75088CMCW0,1,-623550604,Thank you for joining our study on 2023-04-27
A1P458P1C6JOXP,3G2UL9A02KQKKZN3AYS6TP9HN5D76S,13.1,866702795,Thank you for joining our study on 2023-04-19
A38OZGMAFQDHBT,3WSELTNVRAE85ZWDDECJEQ3LDU6ATW,1,345134149,Thank you for joining our study on 2023-04-10
A38OZGMAFQDHBT,3WSELTNVRAE85ZWDDECJEQ3LDU6ATW,1,345134150,Thank you for joining our study on 2023-04-11
A8C51OIOH1EUG,3MYYFCXHJAJPY5UQKD3L242WVQ84GC,7.66,971703455,Thank you for joining our study on 2023-04-14
A2QS815TJSWA6,336YQZE832Q7MYUC9LKQK1S7M7HM52,1,1407664627,Thank you for joining our study on 2023-04-11
A3MQIWEN8M5N1Z,39N5ACM9HLZW8OT14RPZDLR4DKC9P1,15.53,-106804379,Thank you for joining our study on 2023-04-17
A4W9APAHFWVLO,3Z9WI9EOZ60OC3E4PB8JUL3TZTUHKN,1,-215163362,Thank you for joining our study on 2023-04-17
A13WTEQ06V3B6D,3BDCF01OG46LI4MBKBO8VLBBIRTLYI,12.43,1783461026,Thank you for joining our study on 2023-04-17
A1KEC2XBHTMIVA,3NXNZ5RS1H972IP185VIDZ0JE2C79N,1,-1909811273,Thank you for joining our study on 2023-04-17
A1JWEKRBLSPL8S,3XUHV3NRVRALUKT1IO4DSWKB4QDH5S,27.39,-655169397,Thank you for joining our study on 2023-04-10
AA4O2W236E3FW,3GDTJDAPV1NQ9GDE7JRTWL2YN3F8MY,1,2128684117,Thank you for joining our study on 2023-04-17
A2HHIBGZ7HDJZS,3RANCT1ZVMTSOMGUJX2PEX9TE08UBW,1,-75886453,Thank you for joining our study on 2023-04-14
A2SMZFUQD0OCXS,31QTRG6Q20PB9P19C3HFC2KVRUNYPC,1.75,-422414552,Thank you for joining our study on 2023-04-10
A2QYMRE37M9PAO,3IQ1VMJRY0WPLKNZF872NQ29EZM9AX,1,-1030768894,Thank you for joining our study on 2023-04-11
AR71NXS6I743E,3VNL7UK1XMV31QDLOUYBSREC4O6FTN,1,-1016948159,Thank you for joining our study on 2023-04-17
AJDMNI5LT1VKR,3K3R2QNK8IF90T1XLDOTNRE3KY49UQ,1,-771135651,Thank you for joining our study on 2023-04-17
A2GE2Z3GVODLOC,37TD41K0AOLVJEGW8S3KAGXN5NTCS3,13.58,-837110116,Thank you for joining our study on 2023-04-12
A3TM7FM3P1VNGC,3MAOD8E57XMM6ZZMRSILPZ8RJ6UNXP,1,-831282256,Thank you for joining our study on 2023-04-11
A3TM7FM3P1VNGC,3MAOD8E57XMM6ZZMRSILPZ8RJ6UNXP,5.91,-831282253,Thank you for joining our study on 2023-04-14
AM0JKZVOEOTMA,3WMINLGALIFRJIU2RSHTPG3HJCTAC2,13.53,-2018617268,Thank you for joining our study on 2023-04-12
A3F90N8YVKJ4I7,3OE22WJIGP0FSSIJ2FZF9M4SUURUQ8,1,-676743438,Thank you for joining our study on 2023-04-17
A2BMFKK1NB41S3,3OJSZ2ATDZ8O1VNP5FI11JVHW7E75N,1,-628829933,Thank you for joining our study on 2023-04-11
A30KJAZCNCECX2,3KGTPGBS64XY09GY049ED46PENFU2U,33.62,-2018982374,Thank you for joining our study on 2023-04-27
A2N6FYJAL406AF,3NL0RFNU0MZU0RQ9A4O00WUQ7OYK49,1.25,-485530672,Thank you for joining our study on 2023-04-10
A11UOM2LJ69AE7,308XBLVESPG08UODF37K9MM982ERB2,13.5,-862355021,Thank you for joining our study on 2023-04-17
A1QU2T6ZKN9ESO,369J354OFKM3DSY431W0Z2MAPI16GM,1,932791111,Thank you for joining our study on 2023-04-07
A1VKWPJJZE1EOD,3RKNTXVS3TAOOEHNYDBB6IRTZU6A4H,1,227242253,Thank you for joining our study on 2023-04-11
A37X2FPOPPCOFT,3VNXK88KKJU9D8QXQ3YYJDGM0E29VO,1,12548187,Thank you for joining our study on 2023-04-11
A19GH3HPYV3XSV,3S0TNUHWK0UN5M71UQSQDVF4GVZ8D6,1,763078833,Thank you for joining our study on 2023-04-11
A1MP2GETEETIT7,3I02618YA7IUSGH422KQ9HEIX1UUPK,1,-1520503054,Thank you for joining our study on 2023-04-19
A9WHHKH0HKTOM,3XLBSAQ9ZBOM897EC3PHQN2CZPGZ7K,12.64,-343326409,Thank you for joining our study on 2023-04-12
A2LAIY4QBAONQP,3G0WWMR1U2W2X2YA5ENTVRCYU15QNX,9.13,251555083,Thank you for joining our study on 2023-04-11
ACI8PUCF5OPDC,3IRIK4HM3HWQWGIZ1F0H9B1VV1V6CO,13.04,2083417432,Thank you for joining our study on 2023-04-12
A2F3CP988FFH5G,336KAV9KYX4FHI03A563GPC2IJ0Y2U,1,-2021350265,Thank you for joining our study on 2023-04-11
AKN238VSI9SF0,340UGXU9D5D7X0E0OETPF930JY8VU1,1,5287033,Thank you for joining our study on 2023-04-12
A2O4114IK7LGI9,3PEIJLRY605CTT80JT98LILIKP0WXD,1,-1673120029,Thank you for joining our study on 2023-04-17
A2XR3KS390FWET,3Q5ZZ9ZEVVRS19S8FKA7FJRCASC585,1,-326497964,Thank you for joining our study on 2023-04-10
A2MQQ8MU5BYFU3,3VJ40NV2QPZX73QENXH1FLNQ54OTOH,1,1758263191,Thank you for joining our study on 2023-04-11
A30NA0VOL79A1U,3A4NIXBJ7DBLONXX180X1QO4G1NLMB,1,-842293237,Thank you for joining our study on 2023-04-12
A1EPULU6LCCBMV,3U4J9857OLNQQB4Y6P9E45V99LZ7BQ,4.78,-1578152627,Thank you for joining our study on 2023-04-11
A2QP6MJF34KWCR,3TVSS0C0E8C5CCZGEJ8BWF0C8S1TWF,1,41236666,Thank you for joining our study on 2023-04-11
A29E0BJ7LY8NGG,39K0FND3AOR4S46T4HB7SC8TM5AAM0,14.93,1195912633,Thank you for joining our study on 2023-04-10
AR95C0P53AFWJ,3ZPBJO59KWDGYX8UXUMWQ883H4ADHP,1,1764367276,Thank you for joining our study on 2023-04-27
A3HU7A4UA2BB2F,3G5W44VEUEUAC7JT55Q19LRSWEFKG7,14.03,560098512,Thank you for joining our study on 2023-04-17
A3EZIJXR1OISKT,3STRJBFXO33EHC5ZP5P8846HC5TTKF,14.02,854410606,Thank you for joining our study on 2023-04-11
A28RRYZ732VZIG,3MYYFCXHJAJPY5UQKD3L242WPLD4G1,12.04,536049611,Thank you for joining our study on 2023-04-11
A2C9HJC2RDU10C,3L70J4KAZNY1OA0GROC49MLZ32XAD9,1,-476212557,Thank you for joining our study on 2023-04-10
A002160837SWJFPIAI7L7,3YWRV122CZB9MOINGLIFNVJSX0EU8R,14.01,-980726046,Thank you for joining our study on 2023-04-19
A3NFGEUZAH9V5G,3PM8NZGV85S79WCE7KA2TT3WLPZXQH,14.51,2084800734,Thank you for joining our study on 2023-04-11
A3OK13TYU0OUUQ,39DD6S19JWN7HOMOZB3NWXUTAM0EZA,1,-265606259,Thank you for joining our study on 2023-04-11
A269TVCCFVKJYN,3V5Q80FXI43E1F3FLKDDQVGPYPT23J,1,-2044917068,Thank you for joining our study on 2023-04-10
A16J2CW30USNJI,3Z7EFSHGNGQ3FV2V22979OEFHYDCXI,17.51,-1723446861,Thank you for joining our study on 2023-04-19
A34XI67018IK8,38BQUHLA93CTU80UE0GPT7SYZ9ZMOU,1,-1407219603,Thank you for joining our study on 2023-04-10
A1TPGXT718D68E,3B837J3LDV8ZPG5FQPTFZBW92LASRU,1,-443130105,Thank you for joining our study on 2023-04-17
A1TPGXT718D68E,3B837J3LDV8ZPG5FQPTFZBW92LASRU,14.5,-443130105,Thank you for joining our study on 2023-04-17
A3DTPGXKABAFEJ,3TPWUS5F8GDOQVX5SXDL75088X9WCD,12.59,1796618355,Thank you for joining our study on 2023-04-12
A3FAQHVPI8OUP0,36H9ULYP6969NNHGC0K7QLR33L5FJ3,12.02,-60377804,Thank you for joining our study on 2023-04-17
A1P6OXEJ86HQRM,352YTHGRO2P3Y1P14JL3N4EX16D4HQ,13.05,-592451833,Thank you for joining our study on 2023-04-17
A3NNDNMBKSZ22H,3URFVVM16CUO6KJAPBIS0FGWW9JZUZ,1,-1142255615,Thank you for joining our study on 2023-04-10
A3NNDNMBKSZ22H,3URFVVM16CUO6KJAPBIS0FGWW9JZUZ,13.54,-1142255613,Thank you for joining our study on 2023-04-12
A1MIR0TP081SKT,33TIN5LC0BMQH2L2VELIQCKGQN3Y9D,21.26,1749734937,Thank you for joining our study on 2023-04-27
A2MJFI94ODF05B,3LRKMWOKBCTFM8A86R8MUWL4QDL2Z8,1.75,-959617294,Thank you for joining our study on 2023-04-10
A2HYF1EIPM0GFW,34FNN24DCTL7GFJQSO81EWFE4WL5Y4,1,1628050448,Thank you for joining our study on 2023-04-10
A3MX74NISQYHV4,3WQ3B2KGEFSCFPPWH9S53V4W7AGB11,1,972374466,Thank you for joining our study on 2023-04-07
A2IMJK03P2KAUZ,3DQQ64TANNX7KK69X2ZRR5ZFKR5PW0,1,1047577590,Thank you for joining our study on 2023-04-27
AFAQRD1972NYV,3E4GGUZ1TF3KXDBM6Q5C7HXRMHQ2KU,1,114542235,Thank you for joining our study on 2023-04-10
AFAQRD1972NYV,3E4GGUZ1TF3KXDBM6Q5C7HXRMHQ2KU,1,114542236,Thank you for joining our study on 2023-04-11
AK6C10UOKCK0W,3D3VGR7TA7RV5ZK00ASER3OXNLCR3B,1,277179941,Thank you for joining our study on 2023-04-11
A1BLIXWAGK65TZ,3GA6AFUKOV0IG56X45GKDZMS2Z83HY,1,-302822153,Thank you for joining our study on 2023-04-11
A106II2T7YOAZU,33UKMF931GWDKVVMJE309VTE6BUTTU,1,-1955381470,Thank you for joining our study on 2023-04-11
A1S45LXUUWTU5,3WMOAN2SRI9U2AURRDH31EB7E21NVS,14.02,1807023822,Thank you for joining our study on 2023-04-17
A3EGR5ZLPDLQ7D,3OVHNO1VEDD2PI8O3GS3QFC9OQCZDR,7.19,-1787266771,Thank you for joining our study on 2023-04-14
A1PMXM3F8T3ULS,3H7XDTSHKJ3177DAUJ94XWLOKFZGW1,9.73,-233658539,Thank you for joining our study on 2023-04-11
AAWX7QFQUNM6D,3UN61F00H31YJE74ETG760MI2XV5R6,1,-1827794472,Thank you for joining our study on 2023-04-12
A34CO6NYAUH1G,3G0WWMR1U2W2X2YA5ENTVRCZX0FNQ7,13.59,797919283,Thank you for joining our study on 2023-04-12
A2MMR6DRBJBH5K,3907X2AHF7HL8482JIAK3YJRI42P2I,13.93,1907382817,Thank you for joining our study on 2023-04-10
A37TYZ9COTFF2T,386CSBG1O6YUQHSI6X1CTGQCYG7Q6N,1,314157724,Thank you for joining our study on 2023-04-11
A34CQE6RGU49L7,37QW5D2ZRNYT7BQJRGNF8U15QWG8SE,1,-466090126,Thank you for joining our study on 2023-04-19
A19H7KOMN55AMU,3K4J6M3CXL540UA7TEDCF7OXTSLGA8,9.41,-1645503097,Thank you for joining our study on 2023-04-11
A2YVQKJX3FO6P,3KB8R4ZV1LJ9J4FZZSD8AI83NJMGBD,1,-1599230661,Thank you for joining our study on 2023-04-11
A34SLWTNACPBMO,3QAPZX2QNBPIKN4I2XVUOXII0OQ02U,15.03,-831774745,Thank you for joining our study on 2023-04-11
AC2CRA0DSCFE5,3ZSY5X72N4NKRODMJ8C6F6M8AJ0RO4,1,46386187,Thank you for joining our study on 2023-04-11
APZ96S6I5QG2C,3QBD8R3Z28VDQIBO8WGT7DBYJTWO4B,1,-230151135,Thank you for joining our study on 2023-04-19
A10O6Q0JU58JIJ,39O5D9O8704RZXVHID2J28PBFJ1C38,12.52,-189351912,Thank you for joining our study on 2023-04-17
A1KOHXO0BIQB8T,3PS7W85Z86EU0GM8L8YJIVS13WKT9W,14.1,395748540,Thank you for joining our study on 2023-04-19
A26QUOLUXNKP3U,3BXQMRHWK6AO7DKRAMSYSDKNP2UMU0,1,-2124653331,Thank you for joining our study on 2023-04-17
A1O7WUQDKPZGH4,37ZHEEHM63YLNG0LRWU8MMXXE9973B,1,2011188327,Thank you for joining our study on 2023-04-27
A1V1JNPU0KOA3X,3907X2AHF7HL8482JIAK3YJQ9HN2PV,1,-954730841,Thank you for joining our study on 2023-04-17
A20VH0U95N7M0T,3MH9DQ7573OOF3O5ZJU3F80QQNSGU7,27.78,267424086,Thank you for joining our study on 2023-04-27
A231NY4QEQ58PJ,3IO1LGZLKG9OKDSMK3KC7P5CZIQ86A,1,1059865057,Thank you for joining our study on 2023-04-17
A2G7N0X0PNX0EE,33OOO72IVOXWYETBXS8AKLT9CAKCTI,1,1886389970,Thank you for joining our study on 2023-04-17
ANBWJZYU2A68T,33PPO7FEC2RGUSJE3C4HQK9ILI5ID9,1,669834453,Thank you for joining our study on 2023-04-27
AUFUUD4WG9CVO,3T3IWE1XGDZ0SF3U2A954QIQDYKQTF,13.1,-2110153512,Thank you for joining our study on 2023-04-19
A3R4GEWPSPI0NI,3JV9LGBJW0QT2Y483XIUG2819XIOG9,1,-855983316,Thank you for joining our study on 2023-04-07
A3R4GEWPSPI0NI,3JV9LGBJW0QT2Y483XIUG2819XIOG9,1,-855983291,Thank you for joining our study on 2023-04-11
A2NHT31VNCQXVE,323Q6SJS8PSDWHMQO0HME8BOV2THFF,9.48,791612091,Thank you for joining our study on 2023-04-17
A1VVR9MA1P9HWJ,3M68NM076OJU2I7IJCQCY60HQLQR64,17.51,-269726513,Thank you for joining our study on 2023-04-19
A1GRPIBHW72HDU,3PIWWX1FJQIPSP3CVQBS5JJV3PPJJE,30.96,-1004536127,Thank you for joining our study on 2023-04-27
